4336,seguidor,"follower, supporter, fan"
4337,seguimiento,follow-up
4341,segundo,second
4345,seguro,insurance
4350,sello,"stamp, seal"
4356,semestre,semester
4358,seminario,"seminar, seminary"
4360,senado,senate
4366,sendero,(foot) path
4367,seno,"breast, bosom, cavity"
4368,señor,"sir, Mr, lord"
4377,sentido,"sense, feeling"
4379,sentimiento,"feeling, sentiment"
4383,septiembre,September
4385,ser,being
4392,servicio,"service, helpfulness"
4399,sexo,sex
4402,show,"show, display"
4409,siglo,"century, age"
4410,significado,meaning
4413,signo,"sign, mark, symbol"
4415,silencio,silence
4418,sillón,"armchair, seat"
4422,símbolo,symbol
4434,sindicato,trade union
4435,síndrome,syndrome
4441,síntoma,symptom
4444,sistema,system
4446,sitio,"place, space"
4456,sobrino,nephew
